User,Email,Client,Project,Task,Description,Billable,Start date,Start time,End date,End time,Duration,Tags,Amount ()
Steve Jones,steve.jones@gmail.com,Wiser,Surf-BPA Migration,,Weeky Meeting,No,2022-09-06,8:30:21,2022-09-06,9:36:18,1:05:57,Wiser - Meetings,$10.99
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-06,12:35:15,2022-09-06,14:27:48,1:52:33,"Wiser - Recipe, Wiser - Simple Recipe",$18.76
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-06,15:19:41,2022-09-06,16:07:54,0:48:13,"Wiser - Recipe, Wiser - Simple Recipe",$8.04
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Macys,No,2022-09-06,16:07:56,2022-09-06,17:39:40,1:31:44,"Wiser - Recipe, Wiser - Variants Recipe",$15.29
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-06,20:07:35,2022-09-06,20:33:18,0:25:43,"Wiser - Recipe, Wiser - Simple Recipe",$4.29
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Macys,No,2022-09-06,20:33:20,2022-09-06,20:36:59,0:03:39,"Wiser - Recipe, Wiser - Variants Recipe",$0.61
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-06,20:37:02,2022-09-06,21:25:04,0:48:02,"Wiser - Recipe, Wiser - Variants Recipe",$8.01
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-06,21:58:48,2022-09-06,22:31:06,0:32:18,"Wiser - Recipe, Wiser - Variants Recipe",$5.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-07,7:47:27,2022-09-07,8:21:37,0:34:10,Platform/Demandware Linkgen,$5.69
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-07,8:31:29,2022-09-07,9:33:52,1:02:23,Platform/Demandware Linkgen,$10.40
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-07,9:36:54,2022-09-07,9:39:45,0:02:51,,$0.48
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-07,10:44:29,2022-09-07,13:16:35,2:32:06,"Wiser - Recipe, Wiser - Variants Recipe",$25.35
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-07,13:17:01,2022-09-07,13:19:51,0:02:50,,$0.47
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Sync <-> Celeste & Maite - Magento V2 Progress Update,No,2022-09-07,13:20:18,2022-09-07,13:30:50,0:10:32,Meetings,$1.76
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Introduction to Python Document,No,2022-09-07,13:43:48,2022-09-07,13:59:42,0:15:54,"Documentation, Training",$2.65
Steve Jones,steve.jones@gmail.com,Scale AI,"Organisation, Documentation, and Management",,Introduction to Python Talk,No,2022-09-07,13:59:46,2022-09-07,15:13:57,1:14:11,"Meetings, Training",$12.36
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-07,16:49:09,2022-09-07,17:59:38,1:10:29,"Wiser - Recipe, Wiser - Variants Recipe",$11.75
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Macys,No,2022-09-07,17:59:40,2022-09-07,19:27:00,1:27:20,"Wiser - Recipe, Wiser - Variants Recipe",$14.56
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-07,19:27:06,2022-09-07,19:48:43,0:21:37,"Wiser - Recipe, Wiser - Simple Recipe",$3.60
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,The Shoe Mart,No,2022-09-07,19:48:48,2022-09-07,21:16:15,1:27:27,"Wiser - Recipe, Wiser - Variants Recipe",$14.58
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-07,21:16:18,2022-09-07,21:30:03,0:13:45,"Wiser - Recipe, Wiser - Variants Recipe",$2.29
Steve Jones,steve.jones@gmail.com,Wiser,Surf-BPA Migration,,Migration Bi-Weekly Meeting,No,2022-09-08,9:00:10,2022-09-08,9:57:08,0:56:58,Wiser - Meetings,$9.49
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Macys,No,2022-09-08,9:57:11,2022-09-08,10:55:22,0:58:11,"Wiser - Recipe, Wiser - Variants Recipe",$9.70
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-08,10:55:25,2022-09-08,11:29:03,0:33:38,"Wiser - Recipe, Wiser - Variants Recipe",$5.61
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Macys,No,2022-09-08,11:29:07,2022-09-08,12:19:16,0:50:09,"Wiser - Recipe, Wiser - Variants Recipe",$8.36
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-08,12:19:19,2022-09-08,12:21:08,0:01:49,"Wiser - Recipe, Wiser - Variants Recipe",$0.30
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-08,12:21:17,2022-09-08,13:59:09,1:37:52,"Wiser - Recipe, Wiser - Simple Recipe",$16.31
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-08,17:39:27,2022-09-08,17:43:16,0:03:49,"Wiser - Recipe, Wiser - Simple Recipe",$0.64
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-08,17:43:20,2022-09-08,18:57:51,1:14:31,"Wiser - Recipe, Wiser - Variants Recipe",$12.42
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Uniform Discount,No,2022-09-08,18:59:02,2022-09-08,19:52:43,0:53:41,"Wiser - No Build, Wiser - Recipe",$8.95
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-08,19:53:01,2022-09-08,20:43:52,0:50:51,"Wiser - Recipe, Wiser - Variants Recipe",$8.48
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-09,13:29:26,2022-09-09,14:11:53,0:42:27,"Wiser - Recipe, Wiser - Variants Recipe",$7.08
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-10,12:27:45,2022-09-10,12:30:45,0:03:00,Platform/Demandware Linkgen,$0.50
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-10,12:30:00,2022-09-10,12:50:00,0:20:00,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$3.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-10,12:51:59,2022-09-10,12:59:00,0:07:01,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$1.17
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-10,13:20:52,2022-09-10,13:55:52,0:35:00,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$5.83
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-10,13:55:00,2022-09-10,14:32:00,0:37:00,Platform/Demandware Linkgen,$6.17
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-10,14:49:23,2022-09-10,15:49:35,1:00:12,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$10.03
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-10,15:49:38,2022-09-10,15:53:44,0:04:06,Platform/Demandware Linkgen,$0.68
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,La Roche Posay,No,2022-09-10,15:54:19,2022-09-10,17:27:00,1:32:41,Platform/Demandware Linkgen,$15.45
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,La Roche Posay,No,2022-09-10,17:38:36,2022-09-10,18:17:04,0:38:28,Platform/Demandware Linkgen,$6.41
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-10,19:21:45,2022-09-10,19:23:10,0:01:25,,$0.24
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-10,19:24:12,2022-09-10,21:14:53,1:50:41,"Extractors/Platform/Shopify, Refreshes",$18.45
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-11,8:44:05,2022-09-11,9:12:22,0:28:17,"Extractors/Platform/Shopify, Refreshes",$4.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-11,9:22:12,2022-09-11,9:22:13,0:00:01,"Extractors/Platform/Shopify, Refreshes",$0.00
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-11,9:22:13,2022-09-11,9:39:48,0:17:35,"Extractors/Platform/Shopify, Refreshes",$2.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Vertical Drop Outdoors,No,2022-09-11,9:40:54,2022-09-11,10:32:37,0:51:43,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Big Commerce",$8.62
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-11,12:04:07,2022-09-11,12:08:13,0:04:06,,$0.68
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-11,12:51:25,2022-09-11,12:53:05,0:01:40,,$0.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Vertical Drop Outdoors,No,2022-09-11,12:53:11,2022-09-11,13:24:51,0:31:40,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Big Commerce",$5.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-11,13:28:47,2022-09-11,13:40:10,0:11:23,,$1.90
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-11,13:40:13,2022-09-11,14:45:07,1:04:54,Platform/Demandware Linkgen,$10.82
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-11,14:45:19,2022-09-11,15:08:47,0:23:28,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Shopify, Refreshes",$3.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Be Hippy,No,2022-09-11,15:08:50,2022-09-11,19:50:57,4:42:07,Extractors/Platform/Weebly,$47.02
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-11,21:56:45,2022-09-11,22:43:59,0:47:14,,$7.87
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-12,7:30:08,2022-09-12,8:30:31,1:00:23,,$10.06
Steve Jones,steve.jones@gmail.com,Wiser,Surf-BPA Migration,,Weeky Meeting,No,2022-09-12,8:33:33,2022-09-12,9:31:34,0:58:01,Wiser - Meetings,$9.67
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,9:31:37,2022-09-12,9:49:15,0:17:38,"Wiser - Recipe, Wiser - Variants Recipe",$2.94
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,10:06:36,2022-09-12,12:31:23,2:24:47,"Wiser - Recipe, Wiser - Variants Recipe",$24.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-12,12:59:03,2022-09-12,14:25:35,1:26:32,,$14.42
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,14:25:39,2022-09-12,14:57:31,0:31:52,"Wiser - Recipe, Wiser - Variants Recipe",$5.31
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-12,14:57:33,2022-09-12,17:16:37,2:19:04,"Wiser - Recipe, Wiser - Variants Recipe",$23.18
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,17:16:41,2022-09-12,17:26:43,0:10:02,"Wiser - Recipe, Wiser - Variants Recipe",$1.67
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,The Shoe Mart,No,2022-09-12,17:26:45,2022-09-12,17:35:49,0:09:04,"Wiser - Recipe, Wiser - Variants Recipe",$1.51
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-12,17:35:54,2022-09-12,18:37:33,1:01:39,"Wiser - Recipe, Wiser - Variants Recipe",$10.28
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,18:37:35,2022-09-12,19:47:26,1:09:51,"Wiser - Recipe, Wiser - Variants Recipe",$11.64
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-12,19:49:27,2022-09-12,20:20:34,0:31:07,"Wiser - Recipe, Wiser - Variants Recipe",$5.19
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-13,7:31:01,2022-09-13,7:41:39,0:10:38,,$1.77
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Sync <-> Maite - Magento V2,No,2022-09-13,7:41:55,2022-09-13,8:14:53,0:32:58,"Meetings, Variants Extractor",$5.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-13,8:14:55,2022-09-13,8:54:04,0:39:09,,$6.53
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-13,10:53:34,2022-09-13,11:27:10,0:33:36,"Wiser - Recipe, Wiser - Variants Recipe",$5.60
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-13,11:42:10,2022-09-13,12:01:15,0:19:05,"Wiser - Recipe, Wiser - Variants Recipe",$3.18
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-13,12:01:17,2022-09-13,13:44:03,1:42:46,"Wiser - Recipe, Wiser - Variants Recipe",$17.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Shoe Company,No,2022-09-13,13:46:28,2022-09-13,16:44:38,2:58:10,Platform/Magento,$29.69
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-13,18:21:31,2022-09-13,19:39:50,1:18:19,"Wiser - Recipe, Wiser - Variants Recipe",$13.05
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-13,19:39:53,2022-09-13,20:45:59,1:06:06,"Wiser - Recipe, Wiser - Variants Recipe",$11.02
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-13,20:46:15,2022-09-13,21:35:34,0:49:19,"Wiser - Recipe, Wiser - Variants Recipe",$8.22
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-13,21:35:36,2022-09-13,21:55:19,0:19:43,"Wiser - Recipe, Wiser - Variants Recipe",$3.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-14,7:42:49,2022-09-14,7:49:29,0:06:40,,$1.11
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-14,8:30:22,2022-09-14,8:50:19,0:19:57,,$3.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-14,8:57:26,2022-09-14,9:14:07,0:16:41,,$2.78
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-14,9:42:21,2022-09-14,9:48:23,0:06:02,,$1.01
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Reviewing Magento Sites,No,2022-09-14,9:49:21,2022-09-14,10:03:56,0:14:35,Variants Extractor/Magento Ops,$2.43
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-14,10:05:59,2022-09-14,11:10:34,1:04:35,"Wiser - Recipe, Wiser - Variants Recipe",$10.76
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-14,11:10:36,2022-09-14,11:48:01,0:37:25,"Wiser - Recipe, Wiser - Variants Recipe",$6.24
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Sync <> Celeste,No,2022-09-14,11:50:34,2022-09-14,13:23:49,1:33:15,Meetings,$15.54
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Sync <-> Maite - Magento V2,No,2022-09-14,13:24:30,2022-09-14,14:30:43,1:06:13,"Meetings, Variants Extractor",$11.04
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-14,14:30:46,2022-09-14,14:35:11,0:04:25,,$0.74
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-14,15:24:27,2022-09-14,15:42:11,0:17:44,"Wiser - Recipe, Wiser - Variants Recipe",$2.96
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zappos,No,2022-09-14,15:42:13,2022-09-14,15:49:56,0:07:43,"Wiser - Recipe, Wiser - Variants Recipe",$1.29
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-14,15:49:58,2022-09-14,18:36:48,2:46:50,"Wiser - Recipe, Wiser - Variants Recipe",$27.81
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-14,18:52:51,2022-09-14,19:04:09,0:11:18,"Wiser - Recipe, Wiser - Variants Recipe",$1.88
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Work N Gear,No,2022-09-14,19:04:11,2022-09-14,19:27:34,0:23:23,"Wiser - Recipe, Wiser - Simple Recipe",$3.90
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,The Shoe Mart,No,2022-09-14,19:27:51,2022-09-14,20:11:31,0:43:40,"Wiser - Recipe, Wiser - Variants Recipe",$7.28
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-14,20:11:34,2022-09-14,20:13:01,0:01:27,"Wiser - Recipe, Wiser - Variants Recipe",$0.24
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Metro Uniforms,No,2022-09-14,20:13:14,2022-09-14,21:19:44,1:06:30,"Wiser - Recipe, Wiser - Variants Recipe",$11.08
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-15,8:25:06,2022-09-15,8:41:11,0:16:05,,$2.68
Steve Jones,steve.jones@gmail.com,Wiser,Surf-BPA Migration,,Migration Bi-Weekly Meeting,No,2022-09-15,8:59:23,2022-09-15,10:08:36,1:09:13,Wiser - Meetings,$11.54
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Shoe Company,No,2022-09-15,11:02:06,2022-09-15,11:24:19,0:22:13,Platform/Magento,$3.70
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Pulse Uniform,No,2022-09-15,11:24:26,2022-09-15,11:47:12,0:22:46,"Wiser - Recipe, Wiser - Variants Recipe",$3.79
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-15,11:47:14,2022-09-15,12:06:44,0:19:30,"Wiser - Recipe, Wiser - Variants Recipe",$3.25
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-15,16:48:03,2022-09-15,16:48:05,0:00:02,"Wiser - Recipe, Wiser - Variants Recipe",$0.01
Steve Jones,steve.jones@gmail.com,Wiser,BPA - HHBrown,,Zulily,No,2022-09-15,16:48:05,2022-09-15,19:44:54,2:56:49,"Wiser - Recipe, Wiser - Variants Recipe",$29.47
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Metro Uniforms,No,2022-09-15,19:44:56,2022-09-15,20:25:05,0:40:09,"Wiser - Recipe, Wiser - Variants Recipe",$6.69
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-16,8:54:59,2022-09-16,8:58:50,0:03:51,,$0.64
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-16,8:58:52,2022-09-16,10:29:26,1:30:34,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$15.09
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Metro Uniforms,No,2022-09-16,10:30:43,2022-09-16,13:02:40,2:31:57,"Wiser - Recipe, Wiser - Variants Recipe",$25.33
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Sync <-> Maite - Magento V2,No,2022-09-16,13:03:40,2022-09-16,13:57:59,0:54:19,"Meetings, Variants Extractor",$9.05
Steve Jones,steve.jones@gmail.com,Wiser,BPA - Encompass,,Metro Uniforms,No,2022-09-16,13:59:10,2022-09-16,15:23:31,1:24:21,"Wiser - Recipe, Wiser - Variants Recipe",$14.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-16,16:13:53,2022-09-16,16:21:04,0:07:11,,$1.20
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-16,16:40:27,2022-09-16,17:25:58,0:45:31,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$7.59
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-16,17:58:42,2022-09-16,18:13:17,0:14:35,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$2.43
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-16,18:36:44,2022-09-16,18:47:16,0:10:32,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$1.76
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Be Hippy,No,2022-09-16,18:47:18,2022-09-16,19:27:50,0:40:32,Extractors/Platform/Weebly,$6.76
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Solawave,No,2022-09-16,19:28:04,2022-09-16,20:06:45,0:38:41,"Extractors/Platform/Shopify, Refreshes",$6.45
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,La Roche Posay,No,2022-09-17,10:33:26,2022-09-17,10:42:34,0:09:08,Platform/Demandware Linkgen,$1.52
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,YSL Beauty,No,2022-09-17,10:42:38,2022-09-17,11:38:31,0:55:53,Platform/Demandware Linkgen,$9.31
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Vertical Drop Outdoors,No,2022-09-17,11:38:33,2022-09-17,12:33:57,0:55:24,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Big Commerce",$9.23
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,12:34:14,2022-09-17,12:44:28,0:10:14,,$1.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Pietra Studio,No,2022-09-17,13:13:58,2022-09-17,14:16:47,1:02:49,Extractors/Variants Pipeline,$10.47
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Pietra Studio,No,2022-09-17,14:16:51,2022-09-17,14:20:17,0:03:26,Extractors/Variants Pipeline,$0.57
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,14:20:19,2022-09-17,14:24:16,0:03:57,,$0.66
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,80 Acre Market,No,2022-09-17,14:24:25,2022-09-17,14:39:52,0:15:27,Extractors/Platform/Shopify,$2.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,14:41:13,2022-09-17,14:43:06,0:01:53,,$0.31
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-09-17,14:43:23,2022-09-17,17:11:19,2:27:56,Platform/Magento,$24.66
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,17:11:21,2022-09-17,17:34:42,0:23:21,,$3.89
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,IT Cosmetics,No,2022-09-17,17:35:00,2022-09-17,17:35:42,0:00:42,Platform/Demandware Linkgen,$0.12
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,IT Cosmetics,No,2022-09-17,18:14:37,2022-09-17,18:25:54,0:11:17,Platform/Demandware Linkgen,$1.88
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,IT Cosmetics,No,2022-09-17,18:57:00,2022-09-17,20:31:49,1:34:49,Platform/Demandware Linkgen,$15.80
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,20:31:51,2022-09-17,20:33:49,0:01:58,,$0.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-17,20:33:52,2022-09-17,20:36:03,0:02:11,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$0.36
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Suit Supply,No,2022-09-17,20:41:49,2022-09-17,20:59:24,0:17:35,"Extractors/Complexity/Simple, Extractors/Extractor, Extractors/Platform/Demandware JSON",$2.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-17,20:59:29,2022-09-17,21:04:18,0:04:49,,$0.80
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-09-17,21:04:20,2022-09-17,22:31:47,1:27:27,Platform/Magento,$14.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-18,9:24:39,2022-09-18,9:30:56,0:06:17,,$1.05
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,IT Cosmetics,No,2022-09-18,9:30:59,2022-09-18,9:48:28,0:17:29,Platform/Demandware Linkgen,$2.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Tata Harper Skincare,No,2022-09-18,9:48:31,2022-09-18,9:53:35,0:05:04,Platform/Magento,$0.84
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-09-18,9:53:37,2022-09-18,9:58:46,0:05:09,,$0.86
