Task ID,User,Email,Billable,Start Date,Start Time,End Date,End Time,Duration (h),Duration (decimal),Billable Rate (USD),Billable Amount (USD)
191410190524530,Apolinar Benton,apolinar.benton@gmail.com,No,04/09/2023,16:00:00,04/09/2023,20:00:00,4:00:00,4,0,0
226800738255629,Palmira Easom,palmira.easom@gmail.com,Yes,04/09/2023,15:16:22,04/09/2023,16:25:00,1:08:38,1.14,25,28.6
455688461429909,Jacinta Mingo,jacinta.mingo@gmail.com,Yes,04/09/2023,14:40:00,04/09/2023,15:00:00,0:20:00,0.33,18,6
908311161419228,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,14:13:23,04/09/2023,17:17:50,3:04:27,3.07,32,98.37
573543500083765,Carmella Ross,carmella.ross@gmail.com,Yes,04/09/2023,14:03:38,04/09/2023,14:39:16,0:35:38,0.59,25,14.85
857964171271325,Joss Eady,joss.eady@gmail.com,Yes,04/09/2023,13:26:21,04/09/2023,14:25:49,0:59:28,0.99,20,19.82
135973272576375,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,13:03:15,04/09/2023,14:13:20,1:10:05,1.17,32,37.38
555269757473574,Imogene Steed,imogene.steed@gmail.com,Yes,04/09/2023,12:40:00,04/09/2023,13:57:00,1:17:00,1.28,32,41.07
444285482248653,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,12:02:33,04/09/2023,12:19:09,0:16:36,0.28,32,8.85
258274243902472,Carmella Ross,carmella.ross@gmail.com,Yes,04/09/2023,12:02:28,04/09/2023,13:34:42,1:32:14,1.54,25,38.43
794841928689699,Apolinar Benton,apolinar.benton@gmail.com,Yes,04/09/2023,11:10:32,04/09/2023,15:31:41,4:21:09,4.35,18,78.35
800181753657629,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,10:31:09,04/09/2023,12:02:30,1:31:21,1.52,32,48.72
932543388815644,Imogene Steed,imogene.steed@gmail.com,Yes,04/09/2023,10:01:00,04/09/2023,12:40:00,2:39:00,2.65,32,84.8
376522517895223,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,9:32:10,04/09/2023,10:31:05,0:58:55,0.98,32,31.42
384285782703770,Imogene Steed,imogene.steed@gmail.com,Yes,04/09/2023,9:14:00,04/09/2023,9:28:00,0:14:00,0.23,32,7.47
302385506488416,Dave Woodhams,dave.woodhams@gmail.com,Yes,04/09/2023,8:59:51,04/09/2023,9:32:02,0:32:11,0.54,32,17.16
334956663291785,Joss Eady,joss.eady@gmail.com,Yes,04/09/2023,8:17:10,04/09/2023,11:22:19,3:05:09,3.09,20,61.72
836540266770853,Justina Evered,justina.evered@gmail.com,No,04/09/2023,8:11:00,04/09/2023,10:19:44,2:08:44,2.15,0,0
935496115562941,Karyn Royceston,karyn.royceston@gmail.com,No,04/09/2023,8:00:00,04/09/2023,15:00:00,7:00:00,7,0,0
204434699391213,Imogene Steed,imogene.steed@gmail.com,Yes,04/09/2023,0:00:00,04/09/2023,2:10:00,2:10:00,2.17,32,69.33
137168874938682,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,14:26:57,03/09/2023,15:15:24,0:48:27,0.81,25,20.19
370401436151904,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,14:00:02,03/09/2023,16:00:00,1:59:58,2,25,49.99
738346559021281,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,12:56:51,03/09/2023,13:53:50,0:56:59,0.95,25,23.74
996580488708314,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,12:54:54,03/09/2023,14:21:03,1:26:09,1.44,25,35.9
352458458915364,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,12:40:31,03/09/2023,12:54:50,0:14:19,0.24,25,5.97
513028152243245,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,12:26:11,03/09/2023,12:40:24,0:14:13,0.24,25,5.92
258823139840676,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,11:50:27,03/09/2023,12:25:07,0:34:40,0.58,25,14.44
811499319456366,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,11:12:25,03/09/2023,11:50:05,0:37:40,0.63,25,15.69
365121393430364,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,9:57:08,03/09/2023,10:08:55,0:11:47,0.2,25,4.91
461046130477954,Carmella Ross,carmella.ross@gmail.com,Yes,03/09/2023,9:16:00,03/09/2023,9:26:00,0:10:00,0.17,25,4.17
282429787447284,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,9:11:58,03/09/2023,10:51:00,1:39:02,1.65,25,41.26
243764136552760,Milburn Paige,milburn.paige@gmail.com,No,03/09/2023,8:41:33,03/09/2023,17:40:53,8:59:20,8.99,0,0
214925071515639,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,7:04:22,03/09/2023,7:15:04,0:10:42,0.18,25,4.46
985944249206622,Karyn Royceston,karyn.royceston@gmail.com,Yes,03/09/2023,7:00:00,03/09/2023,9:30:00,2:30:00,2.5,25,62.5
778335584586658,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,6:38:31,03/09/2023,6:49:07,0:10:36,0.18,25,4.42
146076069960127,Palmira Easom,palmira.easom@gmail.com,Yes,03/09/2023,6:35:00,03/09/2023,6:38:20,0:03:20,0.06,25,1.39
448502920671494,Justina Evered,justina.evered@gmail.com,No,02/09/2023,18:39:13,02/09/2023,19:32:15,0:53:02,0.88,0,0
744424805225397,Justina Evered,justina.evered@gmail.com,No,02/09/2023,16:53:00,02/09/2023,18:20:40,1:27:40,1.46,0,0
876393391245965,Carmella Ross,carmella.ross@gmail.com,Yes,02/09/2023,16:06:08,02/09/2023,16:21:30,0:15:22,0.26,25,6.4
627418598667778,Carmella Ross,carmella.ross@gmail.com,Yes,02/09/2023,15:07:15,02/09/2023,16:04:55,0:57:40,0.96,25,24.03
193735290239644,Carmella Ross,carmella.ross@gmail.com,Yes,02/09/2023,12:43:42,02/09/2023,14:28:50,1:45:08,1.75,25,43.81
747287606718539,Carmella Ross,carmella.ross@gmail.com,Yes,02/09/2023,10:15:38,02/09/2023,12:11:09,1:55:31,1.93,25,48.13
937147320344784,Milburn Paige,milburn.paige@gmail.com,No,02/09/2023,8:50:07,02/09/2023,18:27:31,9:37:24,9.62,0,0
567065236836168,Palmira Easom,palmira.easom@gmail.com,Yes,02/09/2023,8:30:00,02/09/2023,13:40:00,5:10:00,5.17,25,129.17
183962932456004,Karyn Royceston,karyn.royceston@gmail.com,Yes,02/09/2023,5:40:00,02/09/2023,9:40:00,4:00:00,4,25,100
732273586872599,Joss Eady,joss.eady@gmail.com,Yes,01/09/2023,17:20:13,01/09/2023,18:04:50,0:44:37,0.74,20,14.87
773560579225524,Dave Woodhams,dave.woodhams@gmail.com,Yes,01/09/2023,15:37:40,01/09/2023,17:22:13,1:44:33,1.74,32,55.76
562766504867253,Carmella Ross,carmella.ross@gmail.com,Yes,01/09/2023,15:30:00,01/09/2023,16:00:00,0:30:00,0.5,25,12.5
370305424225110,Dave Woodhams,dave.woodhams@gmail.com,Yes,01/09/2023,13:08:13,01/09/2023,15:37:37,2:29:24,2.49,32,79.68
735999986111562,Justina Evered,justina.evered@gmail.com,No,01/09/2023,12:53:07,01/09/2023,15:12:37,2:19:30,2.33,0,0
652432664536512,Justina Evered,justina.evered@gmail.com,No,01/09/2023,11:01:30,01/09/2023,11:04:02,0:02:32,0.04,0,0
451461865832446,Joss Eady,joss.eady@gmail.com,Yes,01/09/2023,10:31:10,01/09/2023,14:12:16,3:41:06,3.69,20,73.7
812406865517010,Dave Woodhams,dave.woodhams@gmail.com,Yes,01/09/2023,10:09:37,01/09/2023,12:11:37,2:02:00,2.03,32,65.07
675452142102854,Apolinar Benton,apolinar.benton@gmail.com,No,01/09/2023,10:00:00,01/09/2023,11:38:00,1:38:00,1.63,0,0
563338800358098,Dave Woodhams,dave.woodhams@gmail.com,Yes,01/09/2023,9:33:54,01/09/2023,10:09:34,0:35:40,0.59,32,19.02
376506095897280,Justina Evered,justina.evered@gmail.com,No,01/09/2023,9:33:08,01/09/2023,11:01:17,1:28:09,1.47,0,0
430608137578040,Palmira Easom,palmira.easom@gmail.com,Yes,01/09/2023,9:27:07,01/09/2023,12:55:46,3:28:39,3.48,25,86.94
330452802711420,Karyn Royceston,karyn.royceston@gmail.com,Yes,01/09/2023,9:20:00,01/09/2023,16:20:00,7:00:00,7,25,175
693412345920517,Justina Evered,justina.evered@gmail.com,No,01/09/2023,9:08:00,01/09/2023,9:15:42,0:07:42,0.13,0,0
626669710582167,Dave Woodhams,dave.woodhams@gmail.com,Yes,01/09/2023,9:01:03,01/09/2023,9:33:48,0:32:45,0.55,32,17.47
335844631745818,Justina Evered,justina.evered@gmail.com,No,01/09/2023,7:51:13,01/09/2023,8:46:20,0:55:07,0.92,0,0
365112983111685,Apolinar Benton,apolinar.benton@gmail.com,No,01/09/2023,7:37:48,01/09/2023,9:59:50,2:22:02,2.37,0,0
587404534136877,Apolinar Benton,apolinar.benton@gmail.com,No,01/09/2023,7:30:12,01/09/2023,7:36:25,0:06:13,0.1,0,0
539067333836342,Joss Eady,joss.eady@gmail.com,Yes,01/09/2023,6:38:48,01/09/2023,8:04:07,1:25:19,1.42,20,28.44
127495079799820,Karyn Royceston,karyn.royceston@gmail.com,Yes,01/09/2023,6:25:00,01/09/2023,8:45:00,2:20:00,2.33,25,58.33
938474553470192,Milburn Paige,milburn.paige@gmail.com,No,01/09/2023,5:00:00,01/09/2023,14:49:19,9:49:19,9.82,0,0
404193980909988,Mitch Morris,mitch.morris@gmail.com,No,01/09/2023,3:45:00,01/09/2023,4:42:00,0:57:00,0.95,0,0
840687521204274,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,17:48:25,31/08/2023,18:04:29,0:16:04,0.27,32,8.57
563957120725230,Justina Evered,justina.evered@gmail.com,No,31/08/2023,17:20:31,31/08/2023,17:54:17,0:33:46,0.56,0,0
632387575556072,Joss Eady,joss.eady@gmail.com,Yes,31/08/2023,16:49:23,31/08/2023,18:49:08,1:59:45,2,20,39.92
703281705608478,Justina Evered,justina.evered@gmail.com,No,31/08/2023,15:48:08,31/08/2023,17:05:16,1:17:08,1.29,0,0
701341821045248,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,15:30:57,31/08/2023,17:48:21,2:17:24,2.29,32,73.28
765901731759228,Justina Evered,justina.evered@gmail.com,No,31/08/2023,15:03:08,31/08/2023,15:27:17,0:24:09,0.4,0,0
468121498916937,Jacinta Mingo,jacinta.mingo@gmail.com,Yes,31/08/2023,15:01:01,31/08/2023,15:50:00,0:48:59,0.82,18,14.7
707795643613691,Karyn Royceston,karyn.royceston@gmail.com,Yes,31/08/2023,14:00:00,31/08/2023,15:00:00,1:00:00,1,25,25
884620918766150,Joss Eady,joss.eady@gmail.com,Yes,31/08/2023,13:20:53,31/08/2023,14:26:16,1:05:23,1.09,20,21.79
707958777072812,Joss Eady,joss.eady@gmail.com,Yes,31/08/2023,13:10:00,31/08/2023,13:20:41,0:10:41,0.18,20,3.56
392292488610945,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,12:59:34,31/08/2023,15:30:54,2:31:20,2.52,32,80.71
894142201334710,Karyn Royceston,karyn.royceston@gmail.com,Yes,31/08/2023,12:20:00,31/08/2023,13:40:00,1:20:00,1.33,25,33.33
312839667387548,Apolinar Benton,apolinar.benton@gmail.com,Yes,31/08/2023,11:54:42,31/08/2023,13:06:20,1:11:38,1.19,18,21.49
191012340804639,Apolinar Benton,apolinar.benton@gmail.com,No,31/08/2023,11:00:00,31/08/2023,15:00:00,4:00:00,4,0,0
887394961266908,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,10:44:08,31/08/2023,11:54:24,1:10:16,1.17,32,37.48
652680216279629,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,9:30:41,31/08/2023,10:44:04,1:13:23,1.22,32,39.14
506972648318465,Justina Evered,justina.evered@gmail.com,No,31/08/2023,9:01:02,31/08/2023,11:24:24,2:23:22,2.39,0,0
264334583841300,Dave Woodhams,dave.woodhams@gmail.com,Yes,31/08/2023,8:58:06,31/08/2023,9:30:25,0:32:19,0.54,32,17.24
302558601963334,Milburn Paige,milburn.paige@gmail.com,No,31/08/2023,8:52:00,31/08/2023,16:30:00,7:38:00,7.63,0,0
548656322160453,Mitch Morris,mitch.morris@gmail.com,No,31/08/2023,8:00:00,31/08/2023,13:15:00,5:15:00,5.25,0,0
923226529260162,Joss Eady,joss.eady@gmail.com,Yes,31/08/2023,7:11:06,31/08/2023,8:01:20,0:50:14,0.84,20,16.74
984463358406293,Karyn Royceston,karyn.royceston@gmail.com,Yes,31/08/2023,6:15:00,31/08/2023,11:00:00,4:45:00,4.75,25,118.75
906108228374017,Dave Woodhams,dave.woodhams@gmail.com,Yes,30/08/2023,14:04:09,30/08/2023,17:49:07,3:44:58,3.75,32,119.98
288128988013545,Dave Woodhams,dave.woodhams@gmail.com,Yes,30/08/2023,13:57:22,30/08/2023,14:04:07,0:06:45,0.11,32,3.6
584164623472933,Justina Evered,justina.evered@gmail.com,No,30/08/2023,13:54:16,30/08/2023,15:36:02,1:41:46,1.7,0,0
856029236723285,Dave Woodhams,dave.woodhams@gmail.com,Yes,30/08/2023,12:50:26,30/08/2023,13:57:18,1:06:52,1.11,32,35.66
933086535448767,Karyn Royceston,karyn.royceston@gmail.com,Yes,30/08/2023,12:10:00,30/08/2023,16:10:00,4:00:00,4,25,100
759721454581636,Justina Evered,justina.evered@gmail.com,No,30/08/2023,11:12:00,30/08/2023,12:17:23,1:05:23,1.09,0,0
594193953449430,Joss Eady,joss.eady@gmail.com,Yes,30/08/2023,11:04:45,30/08/2023,12:50:23,1:45:38,1.76,20,35.21
498663086285826,Apolinar Benton,apolinar.benton@gmail.com,No,30/08/2023,11:00:00,30/08/2023,15:00:00,4:00:00,4,0,0
938106324784848,Justina Evered,justina.evered@gmail.com,No,30/08/2023,10:57:22,30/08/2023,11:09:21,0:11:59,0.2,0,0
379782503610672,Dave Woodhams,dave.woodhams@gmail.com,Yes,30/08/2023,10:56:39,30/08/2023,12:17:29,1:20:50,1.35,32,43.11
136744736281997,Justina Evered,justina.evered@gmail.com,No,30/08/2023,9:02:33,30/08/2023,10:35:00,1:32:27,1.54,0,0
523667034767525,Dave Woodhams,dave.woodhams@gmail.com,Yes,30/08/2023,8:59:36,30/08/2023,10:56:34,1:56:58,1.95,32,62.38
666731403332086,Joss Eady,joss.eady@gmail.com,Yes,30/08/2023,7:00:00,30/08/2023,7:08:00,0:08:00,0.13,20,2.67
715897004461229,Ramona Sosa,ramona.sosa@gmail.com,No,30/08/2023,6:56:39,30/08/2023,8:20:11,1:23:32,1.39,0,0
773616014659042,Karyn Royceston,karyn.royceston@gmail.com,Yes,30/08/2023,6:10:00,30/08/2023,10:20:00,4:10:00,4.17,25,104.17
884306138883115,Joss Eady,joss.eady@gmail.com,Yes,30/08/2023,6:00:07,30/08/2023,10:23:54,4:23:47,4.4,20,87.93
927041579229179,Justina Evered,justina.evered@gmail.com,No,29/08/2023,19:32:48,29/08/2023,21:42:50,2:10:02,2.17,0,0
501676560403530,Dave Woodhams,dave.woodhams@gmail.com,Yes,29/08/2023,18:24:34,29/08/2023,19:02:02,0:37:28,0.62,32,19.98
205731731397346,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,15:07:54,29/08/2023,17:03:27,1:55:33,1.93,20,38.52
284380319292654,Apolinar Benton,apolinar.benton@gmail.com,Yes,29/08/2023,13:12:49,29/08/2023,13:59:32,0:46:43,0.78,18,14.02
577120119286991,Dave Woodhams,dave.woodhams@gmail.com,Yes,29/08/2023,12:59:14,29/08/2023,18:02:13,5:02:59,5.05,32,161.59
184373774304399,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,12:46:18,29/08/2023,14:01:40,1:15:22,1.26,20,25.12
308945386430560,Apolinar Benton,apolinar.benton@gmail.com,Yes,29/08/2023,12:44:00,29/08/2023,13:09:16,0:25:16,0.42,18,7.58
991160461645234,Apolinar Benton,apolinar.benton@gmail.com,Yes,29/08/2023,11:36:19,29/08/2023,11:48:00,0:11:41,0.19,18,3.51
643908283332931,Apolinar Benton,apolinar.benton@gmail.com,No,29/08/2023,11:00:00,29/08/2023,15:00:00,4:00:00,4,0,0
866102018810929,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,10:19:22,29/08/2023,10:45:01,0:25:39,0.43,20,8.55
628550910395072,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,9:51:00,29/08/2023,10:19:01,0:28:01,0.47,20,9.34
700824671546104,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,9:13:02,29/08/2023,9:43:25,0:30:23,0.51,20,10.13
354204186438407,Dave Woodhams,dave.woodhams@gmail.com,Yes,29/08/2023,9:00:53,29/08/2023,10:50:54,1:50:01,1.83,32,58.68
509305915012535,Justina Evered,justina.evered@gmail.com,No,29/08/2023,8:16:00,29/08/2023,9:15:11,0:59:11,0.99,0,0
101802323806140,Mitch Morris,mitch.morris@gmail.com,No,29/08/2023,8:15:00,29/08/2023,15:47:00,7:32:00,7.53,0,0
647205264883229,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,7:58:06,29/08/2023,8:12:17,0:14:11,0.24,20,4.73
589539578759690,Joss Eady,joss.eady@gmail.com,Yes,29/08/2023,7:00:00,29/08/2023,7:15:00,0:15:00,0.25,20,5
877615902043058,Justina Evered,justina.evered@gmail.com,No,29/08/2023,6:44:36,29/08/2023,8:03:09,1:18:33,1.31,0,0
279014226759746,Karyn Royceston,karyn.royceston@gmail.com,Yes,29/08/2023,6:40:00,29/08/2023,15:10:00,8:30:00,8.5,25,212.5
627959002542516,Justina Evered,justina.evered@gmail.com,No,28/08/2023,17:58:00,28/08/2023,20:22:25,2:24:25,2.41,0,0
173251258871697,Karyn Royceston,karyn.royceston@gmail.com,Yes,28/08/2023,13:00:00,28/08/2023,18:30:00,5:30:00,5.5,25,137.5
374333532744461,Dave Woodhams,dave.woodhams@gmail.com,Yes,28/08/2023,12:58:29,28/08/2023,18:02:43,5:04:14,5.07,32,162.26
730709073840578,Apolinar Benton,apolinar.benton@gmail.com,Yes,28/08/2023,11:34:24,28/08/2023,11:47:47,0:13:23,0.22,18,4.02
346197807141694,Apolinar Benton,apolinar.benton@gmail.com,No,28/08/2023,11:00:00,28/08/2023,15:00:00,4:00:00,4,0,0
960269431707778,Dave Woodhams,dave.woodhams@gmail.com,Yes,28/08/2023,10:16:33,28/08/2023,12:05:53,1:49:20,1.82,32,58.31
222532524408551,Dave Woodhams,dave.woodhams@gmail.com,Yes,28/08/2023,9:00:00,28/08/2023,10:15:00,1:15:00,1.25,32,40
760797691642251,Karyn Royceston,karyn.royceston@gmail.com,Yes,28/08/2023,8:10:00,28/08/2023,11:10:00,3:00:00,3,25,75
630168752334964,Justina Evered,justina.evered@gmail.com,No,28/08/2023,7:23:37,28/08/2023,9:38:45,2:15:08,2.25,0,0
227978643666097,Justina Evered,justina.evered@gmail.com,No,27/08/2023,13:37:00,27/08/2023,15:49:31,2:12:31,2.21,0,0
803124021454827,Joss Eady,joss.eady@gmail.com,Yes,27/08/2023,9:11:09,27/08/2023,10:06:16,0:55:07,0.92,20,18.37
793923319717211,Joss Eady,joss.eady@gmail.com,Yes,27/08/2023,7:56:20,27/08/2023,9:09:06,1:12:46,1.21,20,24.26
298747448176523,Karyn Royceston,karyn.royceston@gmail.com,No,27/08/2023,7:15:00,27/08/2023,10:15:00,3:00:00,3,0,0
859963254416909,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,22:43:57,26/08/2023,23:02:09,0:18:12,0.3,18,5.46
430222210850216,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,22:24:02,26/08/2023,22:43:18,0:19:16,0.32,18,5.78
268869040681093,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,21:53:59,26/08/2023,22:22:58,0:28:59,0.48,18,8.7
286310070637912,Justina Evered,justina.evered@gmail.com,No,26/08/2023,16:35:35,26/08/2023,20:46:14,4:10:39,4.18,0,0
673531580586385,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,15:35:26,26/08/2023,16:01:00,0:25:34,0.43,18,7.67
796760516897569,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,15:07:01,26/08/2023,15:33:34,0:26:33,0.44,18,7.97
349323610433760,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,14:43:43,26/08/2023,15:02:53,0:19:10,0.32,18,5.75
326974630559418,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,14:18:15,26/08/2023,14:40:14,0:21:59,0.37,18,6.6
166619905206499,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,13:38:17,26/08/2023,14:07:31,0:29:14,0.49,18,8.77
567546219750388,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,13:18:27,26/08/2023,13:37:45,0:19:18,0.32,18,5.79
558319165382489,Dora Millward,dora.millward@gmail.com,Yes,26/08/2023,13:16:50,26/08/2023,13:16:52,0:00:02,0,18,0.01
425253390515364,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,12:48:02,26/08/2023,13:14:14,0:26:12,0.44,18,7.86
450009730005550,Berniece Kirby,berniece.kirby@gmail.com,Yes,26/08/2023,12:37:19,26/08/2023,12:46:38,0:09:19,0.16,18,2.8
331805106805464,Dora Millward,dora.millward@gmail.com,Yes,26/08/2023,11:40:33,26/08/2023,13:15:56,1:35:23,1.59,18,28.62
553299972775772,Dora Millward,dora.millward@gmail.com,Yes,26/08/2023,8:45:46,26/08/2023,10:41:38,1:55:52,1.93,18,34.76
507833511753040,Berniece Kirby,berniece.kirby@gmail.com,Yes,25/08/2023,22:14:08,25/08/2023,22:36:17,0:22:09,0.37,18,6.65
386748338362201,Berniece Kirby,berniece.kirby@gmail.com,Yes,25/08/2023,21:35:25,25/08/2023,21:59:36,0:24:11,0.4,18,7.26
752755612681698,Justina Evered,justina.evered@gmail.com,No,25/08/2023,19:58:42,25/08/2023,22:11:31,2:12:49,2.21,0,0
685050078299842,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,18:49:32,25/08/2023,20:35:26,1:45:54,1.77,20,35.3
859504421280151,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,18:09:23,25/08/2023,18:17:00,0:07:37,0.13,20,2.54
882244967707837,Dora Millward,dora.millward@gmail.com,Yes,25/08/2023,15:48:30,25/08/2023,15:48:34,0:00:04,0,18,0.02
667865535015294,Dave Woodhams,dave.woodhams@gmail.com,Yes,25/08/2023,13:42:34,25/08/2023,17:47:12,4:04:38,4.08,32,130.47
725602624016146,Mitch Morris,mitch.morris@gmail.com,No,25/08/2023,13:41:45,25/08/2023,17:42:20,4:00:35,4.01,0,0
895175751448353,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,13:33:29,25/08/2023,13:47:21,0:13:52,0.23,20,4.62
155722165128986,Renzo Small,renzo.small@gmail.com,Yes,25/08/2023,13:15:28,25/08/2023,15:03:31,1:48:03,1.8,25,45.02
400182542328244,Carmella Ross,carmella.ross@gmail.com,Yes,25/08/2023,13:11:31,25/08/2023,14:52:37,1:41:06,1.69,25,42.13
907772895391346,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,13:09:09,25/08/2023,13:29:39,0:20:30,0.34,20,6.83
609480482814682,Dave Woodhams,dave.woodhams@gmail.com,Yes,25/08/2023,12:59:51,25/08/2023,13:42:30,0:42:39,0.71,32,22.75
376533293531350,Karyn Royceston,karyn.royceston@gmail.com,Yes,25/08/2023,12:50:00,25/08/2023,14:30:00,1:40:00,1.67,25,41.67
238492960488938,Renzo Small,renzo.small@gmail.com,Yes,25/08/2023,12:23:44,25/08/2023,13:15:20,0:51:36,0.86,25,21.5
592102216751667,Renzo Small,renzo.small@gmail.com,Yes,25/08/2023,12:20:10,25/08/2023,12:23:27,0:03:17,0.05,25,1.37
675634075425222,Dave Woodhams,dave.woodhams@gmail.com,Yes,25/08/2023,11:54:52,25/08/2023,12:19:15,0:24:23,0.41,32,13
167314961268411,Dora Millward,dora.millward@gmail.com,Yes,25/08/2023,11:37:37,25/08/2023,15:47:20,4:09:43,4.16,18,74.91
832051668725349,Apolinar Benton,apolinar.benton@gmail.com,Yes,25/08/2023,11:31:50,25/08/2023,15:30:29,3:58:39,3.98,18,71.6
765768463980341,Dora Millward,dora.millward@gmail.com,Yes,25/08/2023,11:16:16,25/08/2023,11:36:38,0:20:22,0.34,18,6.11
636020656729087,Dave Woodhams,dave.woodhams@gmail.com,Yes,25/08/2023,11:11:52,25/08/2023,11:54:46,0:42:54,0.72,32,22.88
960024442002728,Ramona Sosa,ramona.sosa@gmail.com,Yes,25/08/2023,11:11:39,25/08/2023,11:41:05,0:29:26,0.49,18,8.83
824239193840318,Carmella Ross,carmella.ross@gmail.com,Yes,25/08/2023,11:02:00,25/08/2023,11:49:00,0:47:00,0.78,25,19.58
382414487376391,Ramona Sosa,ramona.sosa@gmail.com,Yes,25/08/2023,10:52:09,25/08/2023,11:08:28,0:16:19,0.27,18,4.9
938403516353643,Apolinar Benton,apolinar.benton@gmail.com,No,25/08/2023,10:45:00,25/08/2023,14:45:00,4:00:00,4,0,0
140619790309571,Carmella Ross,carmella.ross@gmail.com,Yes,25/08/2023,10:42:42,25/08/2023,11:03:53,0:21:11,0.35,25,8.83
518740275625724,Ramona Sosa,ramona.sosa@gmail.com,Yes,25/08/2023,10:40:00,25/08/2023,10:51:55,0:11:55,0.2,18,3.58
771864340979419,Mitch Morris,mitch.morris@gmail.com,No,25/08/2023,10:21:17,25/08/2023,12:21:43,2:00:26,2.01,0,0
323707683272620,Carmella Ross,carmella.ross@gmail.com,Yes,25/08/2023,9:58:26,25/08/2023,10:42:37,0:44:11,0.74,25,18.41
833471981806510,Carmella Ross,carmella.ross@gmail.com,Yes,25/08/2023,9:37:03,25/08/2023,9:58:20,0:21:17,0.35,25,8.87
231701649576299,Dave Woodhams,dave.woodhams@gmail.com,Yes,25/08/2023,9:03:23,25/08/2023,11:11:48,2:08:25,2.14,32,68.49
684342598786837,Renzo Small,renzo.small@gmail.com,Yes,25/08/2023,8:59:41,25/08/2023,11:02:00,2:02:19,2.04,25,50.97
163998356005154,Justina Evered,justina.evered@gmail.com,No,25/08/2023,8:27:45,25/08/2023,10:38:12,2:10:27,2.17,0,0
357555677368541,Dora Millward,dora.millward@gmail.com,Yes,25/08/2023,8:05:21,25/08/2023,8:25:55,0:20:34,0.34,18,6.17
233814897723064,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,7:25:10,25/08/2023,8:49:16,1:24:06,1.4,20,28.03
285080796741548,Joss Eady,joss.eady@gmail.com,Yes,25/08/2023,7:01:00,25/08/2023,7:14:00,0:13:00,0.22,20,4.33
782579576500064,Dora Millward,dora.millward@gmail.com,Yes,25/08/2023,6:40:07,25/08/2023,7:55:11,1:15:04,1.25,18,22.52
433047083204830,Mitch Morris,mitch.morris@gmail.com,No,25/08/2023,6:21:59,25/08/2023,10:03:10,3:41:11,3.69,0,0
127383678937431,Ramona Sosa,ramona.sosa@gmail.com,Yes,25/08/2023,5:56:53,25/08/2023,10:26:40,4:29:47,4.5,18,80.94
582090189634786,Karyn Royceston,karyn.royceston@gmail.com,Yes,25/08/2023,5:40:00,25/08/2023,11:00:00,5:20:00,5.33,25,133.33
562063239261226,Ramona Sosa,ramona.sosa@gmail.com,Yes,25/08/2023,5:15:45,25/08/2023,5:43:28,0:27:43,0.46,18,8.32
