Purchase date,Approved date,Released date,Counterpart email,Buyer document,Transaction description,Reference code,Mercadopago operation ID,Operation status,Operation status detail,Operation type,Transaction amount,Mercadopago fee,Third party marketplace fee,Shipping cost,Discount to your counterpart,Received amount,Installment,Payment type,Refunded amount,Refund operator,Claim ID,Chargeback ID,Marketplace,Online business sale number,Financing fee,Ticket number
28/11/2023 21:14,28/11/2023 21:14,16/12/2023 21:14,user4302B@email.com,,Purchase in Mundo Tecno®️,riTtKhhK3rhBYN0BSE4XvzQ4F,67800536772,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13668252199,0,
28/11/2023 20:52,28/11/2023 20:52,16/12/2023 20:52,user2539E@email.com,,Purchase in Mundo Tecno®️,rASY9010hQ85LXNu2aI3myqd9,67613564743,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13667682103,0,
28/11/2023 20:49,28/11/2023 20:49,16/12/2023 20:49,user1349W@email.com,,Purchase in Mundo Tecno®️,rzTSpcecU523GmJ6EF18Lemwn,67613379167,approved,accredited,regular_payment,11094,-454.85,0,0,0,10372.89,1,debit_card,0,,,,NONE,13671212704,0,
28/11/2023 20:46,28/11/2023 20:46,16/12/2023 20:46,user5982F@email.com,,Purchase in Mundo Tecno®️,rk5yt379gc0BDIxiNJcy11Sbg,67613155915,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,debit_card,0,,,,NONE,13667541753,0,
28/11/2023 20:36,28/11/2023 20:36,16/12/2023 20:36,user3734O@email.com,CUIT 2008412,Purchase in Mundo Tecno®️,rbVgiSpDGLpq2w5idPklXM1WL,67612706361,approved,accredited,regular_payment,22500,-922.5,0,0,0,20925,1,account_money,0,,,,NONE,13667226267,0,
28/11/2023 20:30,28/11/2023 20:30,16/12/2023 20:30,user4170V@email.com,CUIT 2312446,Purchase in Mundo Tecno®️,rRf7P39piwcPOrCUnTw7bruaf,67612175485,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13670681204,0,
28/11/2023 20:25,28/11/2023 20:25,16/12/2023 20:25,user6762W@email.com,,Purchase in Mundo Tecno®️,rSVA5H86xDhUDPW8RBOd606Fc,67611853685,approved,accredited,regular_payment,8075,-331.08,0,0,0,7711.62,1,credit_card,0,,,,NONE,13666913899,0,
28/11/2023 20:22,28/11/2023 20:22,16/12/2023 20:22,user8646L@email.com,CUIL 2341557,Purchase in Mundo Tecno®️,rF1gbKEiHjoAXGg1ofb9qhwSx,67611822779,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13666848555,0,
28/11/2023 20:12,28/11/2023 20:12,16/12/2023 20:12,user6595Q@email.com,,Purchase in Mundo Tecno®️,rfP7CITSMSRs1KWMgvv8nSJY6,67796899434,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13666520975,0,
28/11/2023 20:04,28/11/2023 20:04,16/12/2023 20:04,user1852C@email.com,,Purchase in Mundo Tecno®️,rk0oIlAbbRuP5EyId4CVcZSfp,67796461194,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13669881016,0,
28/11/2023 20:01,28/11/2023 20:01,16/12/2023 20:01,user1196Q@email.com,,Purchase in Mundo Tecno®️,rTaMgWV1Cs4nlEO2NsF07tarJ,67796269900,approved,accredited,regular_payment,29000,-1189,0,0,0,27695,1,account_money,0,,,,NONE,13669808334,0,
28/11/2023 19:58,28/11/2023 19:58,16/12/2023 19:58,user7167X@email.com,CUIT 2712608,Purchase in Mundo Tecno®️,r0qN8WybIvAeveyUGb7ABLJ09,67796063904,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,account_money,0,,,,NONE,13669724092,0,
28/11/2023 19:53,28/11/2023 19:53,16/12/2023 19:53,user1552P@email.com,CUIT 2725564,Purchase in Mundo Tecno®️,rsrkV9ygYWHllkH6r1QLeWv7b,67795931792,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,debit_card,0,,,,NONE,13665977743,0,
28/11/2023 19:48,28/11/2023 19:48,16/12/2023 19:48,user8349A@email.com,,Purchase in Mundo Tecno®️,rXvS31LkiR1SfoP48w3ReTwwp,67795668596,approved,accredited,regular_payment,17500,-717.5,0,0,0,16362.5,1,credit_card,0,,,,NONE,13669440614,0,
28/11/2023 19:44,28/11/2023 19:44,19/12/2023 12:09,user3430M@email.com,,iPhone 7 Battery 100%,"2,00E+15",67609588233,approved,accredited,regular_payment,85000,0,-10200,0,0,73114.23,1,account_money,0,,,,MELI,,0,16276302L5GI4X1601
28/11/2023 19:37,28/11/2023 19:37,16/12/2023 19:37,user9709Z@email.com,CUIT 2012194,Purchase in Mundo Tecno®️,rvCIVW8c8DeGKhGIYnclqXX6W,67794934080,approved,accredited,regular_payment,23490,-963.09,0,0,0,21845.7,1,digital_currency,0,,,,NONE,13669132452,0,
28/11/2023 19:24,28/11/2023 19:24,16/12/2023 19:24,user7714Y@email.com,,Purchase in Mundo Tecno®️,rs7MOh3fikqsnTHCrgjqEkwRY,67608271501,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,credit_card,0,,,,NONE,13665142837,0,
28/11/2023 19:05,28/11/2023 19:05,16/12/2023 19:05,user5168U@email.com,,Shipping,,67607266107,approved,accredited,regular_payment,2500,-90.5,0,0,0,2399.5,1,account_money,0,,,,NONE,13668170192,0,
28/11/2023 18:46,,,user5418E@email.com,,Purchase in Mundo Tecno®️,rL9E3sX7qmYky5c7SAojXtvKp,67605808007,rejected,cc_rejected_insufficient_amount,regular_payment,19125,0,0,0,0,0,1,debit_card,0,,,,NONE,13667627324,0,
28/11/2023 18:35,28/11/2023 18:35,16/12/2023 18:35,user5360N@email.com,CUIL 2717672,Purchase in Mundo Tecno®️,rCkjOAwdzNtI6DHkNwMEJuNs2,67605220009,approved,accredited,regular_payment,29000,-1189,0,0,0,27260,1,credit_card,0,,,,NONE,13663686971,0,
28/11/2023 18:29,28/11/2023 18:29,16/12/2023 18:29,user3133R@email.com,CUIL 2717672,Purchase in Mundo Tecno®️,rkSStrPEiGwobkJ5stj6b7jG0,67604829703,approved,accredited,regular_payment,29000,-1189,0,0,0,27260,1,credit_card,0,,,,NONE,13667030734,0,
28/11/2023 18:12,28/11/2023 18:12,16/12/2023 18:12,user8634D@email.com,,Purchase in Mundo Tecno®️,rKnimDOvkrkDUSwCDH6ksdrAZ,67603707321,approved,accredited,regular_payment,19900,-815.9,0,0,0,19004.5,1,debit_card,0,,,,NONE,13663033699,0,
28/11/2023 18:12,28/11/2023 18:12,16/12/2023 18:12,user8944C@email.com,,Purchase in Mundo Tecno®️,rFzwqenI4T1XjvwWilWX7xc6x,67603782531,approved,accredited,regular_payment,6900,-282.9,0,0,0,6589.5,1,debit_card,0,,,,NONE,13666634264,0,
28/11/2023 17:40,28/11/2023 17:40,16/12/2023 17:40,user8602B@email.com,,Purchase in Mundo Tecno®️,rPLfWpOrDDBjJzO63tRC97QTR,67601747355,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,digital_currency,0,,,,NONE,13662146245,0,
28/11/2023 17:17,,,user7477Y@email.com,,Purchase in Mundo Tecno®️,rx8aHtpNOG9qtzahXEN6GZHwE,67600450545,rejected,cc_rejected_other_reason,regular_payment,24225,0,0,0,0,0,1,credit_card,0,,,,NONE,13665121884,0,
28/11/2023 17:07,,,user7022I@email.com,,Purchase in Mundo Tecno®️,r4hrFrnw757Is2MQLN1aUGJKk,67599803375,rejected,cc_rejected_insufficient_amount,regular_payment,12900,0,0,0,0,0,1,credit_card,0,,,,NONE,13661260687,0,
28/11/2023 16:47,,,user4826X@email.com,,Purchase in Mundo Tecno®️,rSl5hYUdJ1q2MwExEIdBqKM0C,67784469646,cancelled,expired,regular_payment,19990,0,0,0,0,0,1,ticket,0,,,,NONE,13660802997,0,
28/11/2023 16:34,28/11/2023 16:34,16/12/2023 16:34,user7550Q@email.com,,Purchase in Mundo Tecno®️,rHqDQwJ23Hx7DFinqDQkrmEZJ,67598134603,approved,accredited,regular_payment,29000,-1189,0,0,0,27695,1,credit_card,0,,,,NONE,13664092198,0,
28/11/2023 16:33,28/11/2023 16:33,16/12/2023 16:33,user1046E@email.com,,Purchase in Mundo Tecno®️,rdWX20BxjFXL7sXpWBfn0sliB,67783756740,approved,accredited,regular_payment,63000,-2583,0,0,0,58905,1,debit_card,0,,,,NONE,13660472997,0,
28/11/2023 16:25,28/11/2023 16:25,16/12/2023 16:25,user8130T@email.com,,Purchase in Mundo Tecno®️,rQUDImbVuAgvFia0DFXhAbZey,67783225650,approved,accredited,regular_payment,25000,-1025,0,0,0,23375,1,credit_card,0,,,,NONE,13663903210,0,
28/11/2023 15:56,28/11/2023 15:56,16/12/2023 15:56,user3407A@email.com,,Purchase in Mundo Tecno®️,ryUMUvgTCs0UMhm7givGL0ykz,67781824696,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,account_money,0,,,,NONE,13659637277,0,
28/11/2023 15:51,28/11/2023 15:51,16/12/2023 15:51,user1178E@email.com,,Purchase in Mundo Tecno®️,rnHyobGkc5f2dvo6imJs2M0A4,67595872755,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,account_money,0,,,,NONE,13659518381,0,
28/11/2023 15:49,28/11/2023 15:49,16/12/2023 15:49,user4396I@email.com,CUIT 2006304,Purchase in Mundo Tecno®️,r3dlXuMcBC02dSPmJqbgI8epG,67595635375,approved,accredited,regular_payment,17500,-717.5,0,0,0,15925,1,debit_card,0,,,,NONE,13659478209,0,
28/11/2023 15:44,28/11/2023 15:44,16/12/2023 15:44,user4083L@email.com,,Purchase in Mundo Tecno®️,rdhhqqekoMgdn6tH91zNTWHCQ,67781139860,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,account_money,0,,,,NONE,13659363459,0,
28/11/2023 15:33,28/11/2023 15:33,16/12/2023 15:33,user8950T@email.com,,Purchase in Mundo Tecno®️,rEVj2fgZjS33DFgFLJFmIXW6P,67780597310,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13662750154,0,
28/11/2023 15:24,28/11/2023 15:24,16/12/2023 15:24,user5415P@email.com,,Purchase in Mundo Tecno®️,rNP5TzEomtFmMOAIBfI1bkaGZ,67780203206,approved,accredited,regular_payment,7890,-323.49,0,0,0,7534.95,1,account_money,0,,,,NONE,13658944341,0,
28/11/2023 15:21,28/11/2023 15:21,16/12/2023 15:21,user6385Z@email.com,,Purchase in Mundo Tecno®️,r4TlyXjUQdw9n8gvRITeJHsBj,67780092166,approved,accredited,regular_payment,23220,-952.02,0,0,0,21710.7,1,credit_card,0,,,,NONE,13662484914,0,
28/11/2023 15:20,,,user8813Q@email.com,,Purchase in Mundo Tecno®️,reWAW3HzAjNchecY0YUU1M9cI,67779974964,cancelled,expired,regular_payment,52200,0,0,0,0,0,1,ticket,0,,,,NONE,13662465984,0,
28/11/2023 15:19,28/11/2023 15:19,16/12/2023 15:19,user6520I@email.com,,Purchase in Mundo Tecno®️,rU9Ny1XKMg6wWT4NTyXlgBLdu,67779877490,approved,accredited,regular_payment,22500,-922.5,0,0,0,21487.5,1,account_money,0,,,,NONE,13662433516,0,
28/11/2023 15:18,28/11/2023 15:18,16/12/2023 15:18,user1384S@email.com,,Purchase in Mundo Tecno®️,rpbPVVhtGaLtpkWnm3fJubZU6,67594063465,approved,accredited,regular_payment,24900,-1020.9,0,0,0,23281.5,1,credit_card,0,,,,NONE,13658809705,0,
28/11/2023 15:11,,,user9516J@email.com,,Purchase in Mundo Tecno®️,rdpApDMNNtVOWlNldPlcrfYny,67593771705,rejected,cc_rejected_insufficient_amount,regular_payment,22500,0,0,0,0,0,1,debit_card,0,,,,NONE,13658663609,0,
28/11/2023 15:01,,,user3758K@email.com,,Purchase in Mundo Tecno®️,rAKwf9lOJhnslRrabYks1gnkG,67778883376,rejected,cc_rejected_bad_filled_card_number,regular_payment,22500,0,0,0,0,0,1,debit_card,0,,,,NONE,13658431929,0,
28/11/2023 14:38,28/11/2023 14:39,16/12/2023 14:39,user4535T@email.com,,Purchase in Mundo Tecno®️,rqV4p0e0Fi58Y6slM65A4DrTO,67592216983,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13657937921,0,
28/11/2023 14:33,28/11/2023 14:33,16/12/2023 14:33,user7402U@email.com,,Purchase in Mundo Tecno®️,rTAAwvMJf4MBiXoDkt308IYPn,67777638606,approved,accredited,regular_payment,12900,-528.9,0,0,0,12319.5,1,account_money,0,,,,NONE,13661417478,0,
28/11/2023 14:32,,,user4309M@email.com,,Purchase in Mundo Tecno®️,rdJY6WNqXrmtumKuicPaaXtoD,67591917487,cancelled,expired,regular_payment,34500,0,0,0,0,0,1,ticket,0,,,,NONE,13661400704,0,
28/11/2023 14:28,28/11/2023 14:28,16/12/2023 14:28,user4167A@email.com,,Purchase in Mundo Tecno®️,rpZL8HyC9zgi86nbM6yGY1NSp,67777356192,approved,accredited,regular_payment,13500,-553.5,0,0,0,12622.5,1,debit_card,0,,,,NONE,13657696889,0,
28/11/2023 14:27,28/11/2023 14:27,16/12/2023 14:27,user1123A@email.com,CUIT 2733786,Purchase in Mundo Tecno®️,rlgzl1Z0EWUn3Sl8nqFM0WaRm,67591822189,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,credit_card,0,,,,NONE,13657668297,0,
28/11/2023 14:03,28/11/2023 14:03,16/12/2023 14:03,user2234P@email.com,,Purchase in Mundo Tecno®️,roarwzTtNdlXpj9iVAOfD6M4N,67590479109,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,debit_card,0,,,,NONE,13660719498,0,
28/11/2023 14:01,28/11/2023 14:01,16/12/2023 14:01,user7567M@email.com,,Purchase in Mundo Tecno®️,rji5880LyZPbYrxQJ2A8xpuyN,67775974862,in_mediation,pending,regular_payment,19000,-779,0,0,0,17765,1,account_money,0,,5232562666,,NONE,13660638324,0,
28/11/2023 14:00,,,user7892H@email.com,,Purchase in Mundo Tecno®️,rji5880LyZPbYrxQJ2A8xpuyN,67775936972,rejected,cc_rejected_insufficient_amount,regular_payment,19000,0,0,0,0,0,1,debit_card,0,,,,NONE,13660638324,0,
28/11/2023 13:56,28/11/2023 13:56,16/12/2023 13:56,user4738Z@email.com,,Purchase in Mundo Tecno®️,rpmaKSrKnJo52LLc1ER3rrFoV,67590065847,approved,accredited,regular_payment,22400,-918.4,0,0,0,21392,1,credit_card,0,,,,NONE,13660521684,0,
28/11/2023 13:55,28/11/2023 13:55,16/12/2023 13:55,user1852E@email.com,,Purchase in Mundo Tecno®️,r5Gjgam4UNMvnV4LPA1efqj5d,67590033463,approved,accredited,regular_payment,24500,-1004.5,0,0,0,23030,1,account_money,0,,,,NONE,13656897437,0,
28/11/2023 13:49,28/11/2023 13:49,16/12/2023 13:49,user9183F@email.com,,Purchase in Mundo Tecno®️,rGz1E2iceXzpNbhlheCmS5FGz,67589870227,approved,accredited,regular_payment,15900,-651.9,0,0,0,14866.5,1,credit_card,0,,,,NONE,13660374060,0,
28/11/2023 13:37,28/11/2023 13:37,16/12/2023 13:37,user9288V@email.com,,Purchase in Mundo Tecno®️,rzkJFViYWnxgNclFaLcjO7SxM,67774798654,approved,accredited,regular_payment,7500,-307.5,0,0,0,7162.5,1,debit_card,0,,,,NONE,13656461403,0,
28/11/2023 13:31,28/11/2023 13:31,16/12/2023 13:31,user8863T@email.com,,Purchase in Mundo Tecno®️,ry6wYoSttWqmSu2G3uEspZuMS,67588703475,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,credit_card,0,,,,NONE,13656298165,0,
28/11/2023 13:26,28/11/2023 13:26,16/12/2023 13:26,user7657W@email.com,CUIL 2706715,Purchase in Mundo Tecno®️,rrTx0iNSWchWIPwbVuUe8vYkK,67588507559,approved,accredited,regular_payment,29990,-1229.59,0,0,0,28640.45,1,credit_card,0,,,,NONE,13656185377,0,
28/11/2023 13:24,28/11/2023 13:25,16/12/2023 13:25,user5276N@email.com,,Purchase in Mundo Tecno®️,rdnDc0sm6sa6TlvQlmVU91DoS,67773825300,approved,accredited,regular_payment,16575,-679.58,0,0,0,15829.12,1,ticket,0,,,,NONE,13656103479,0,
28/11/2023 13:05,28/11/2023 13:05,16/12/2023 13:05,user1847F@email.com,,Purchase in Mundo Tecno®️,rDrwqVzVxyhW8yEoO1J8p18zf,67772962330,approved,accredited,regular_payment,19500,-799.5,0,0,0,18330,3,credit_card,0,,,,NONE,13655561261,0,
28/11/2023 13:01,28/11/2023 13:01,16/12/2023 13:01,user8920W@email.com,CUIT 2304992,Purchase in Mundo Tecno®️,rBGwMRWzMv8n7d1knLGGxoZKF,67772447638,approved,accredited,regular_payment,29000,-1189,0,0,0,27115,1,credit_card,0,,,,NONE,13659018394,0,
28/11/2023 12:50,28/11/2023 12:50,16/12/2023 12:50,user9217Y@email.com,CUIT 2716412,Purchase in Mundo Tecno®️,r2S8ObrDnJ9h3YdgDWhdKVfHE,67771819224,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13658750296,0,
28/11/2023 12:49,28/11/2023 12:49,16/12/2023 12:49,user5112L@email.com,,Purchase in Mundo Tecno®️,r9m4ROn4T0u9kCsM1SSkuuWFP,67771791032,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13655105887,0,
28/11/2023 12:45,28/11/2023 12:45,16/12/2023 12:45,user3510T@email.com,,Purchase in Mundo Tecno®️,r2S8ObrDnJ9h3YdgDWhdKVfHE,67585831529,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,digital_currency,0,,,,NONE,13654958783,0,
28/11/2023 12:37,28/11/2023 12:37,16/12/2023 12:37,user9768T@email.com,,Purchase in Mundo Tecno®️,rJ4KldyjU7JVbwlGhkbJg1JZm,67771176270,approved,accredited,regular_payment,19500,-799.5,0,0,0,18330,1,digital_currency,0,,,,NONE,13654763573,0,
28/11/2023 12:37,28/11/2023 12:37,16/12/2023 12:37,user4566W@email.com,,Purchase in Mundo Tecno®️,rcuIR2NSr1ZVcPPm2Gxqr6nX2,67585367875,approved,accredited,regular_payment,41900,-1717.9,0,0,0,39176.5,1,credit_card,0,,,,NONE,13654777939,0,
28/11/2023 12:34,28/11/2023 12:34,16/12/2023 12:34,user1283B@email.com,CUIL 2320009,Purchase in Mundo Tecno®️,re6pvwXN7c7aJI9NvQZ4FQTji,67585195425,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13654664383,0,
28/11/2023 12:32,28/11/2023 12:32,16/12/2023 12:32,user9234E@email.com,,Purchase in Mundo Tecno®️,r5l0xkk4gDKvDYeQfj4Pmisza,67770654276,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13654611123,0,
28/11/2023 12:31,,,user6610P@email.com,,Purchase in Mundo Tecno®️,raG90FDMNvncavCdxY8fsLPH4,67770442030,rejected,cc_rejected_bad_filled_card_number,regular_payment,41900,0,0,0,0,0,1,debit_card,0,,,,NONE,13658189374,0,
28/11/2023 12:18,28/11/2023 12:18,16/12/2023 12:18,user9886R@email.com,,Purchase in Mundo Tecno®️,r0Fcf8MQRBJdGpwp4LP83mf1c,67769818540,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13654201517,0,
28/11/2023 12:14,28/11/2023 12:14,16/12/2023 12:14,user1398T@email.com,,Purchase in Mundo Tecno®️,rE5ZKdhhyhBk4C4uxLSH6CzBT,67583819063,approved,accredited,regular_payment,19500,-799.5,0,0,0,18622.5,1,credit_card,0,,,,NONE,13654006481,0,
28/11/2023 12:03,28/11/2023 12:03,16/12/2023 12:03,user6662Y@email.com,,Purchase in Mundo Tecno®️,rLXBCENqpKIogDpD700m8jtmn,67583080005,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13653742701,0,
28/11/2023 11:55,28/11/2023 11:55,16/12/2023 11:55,user6700Q@email.com,,Purchase in Mundo Tecno®️,rxdbbiDExGJtCuzgphvM7YkNv,67582612471,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,account_money,0,,,,NONE,13653484835,0,
28/11/2023 11:50,28/11/2023 11:50,16/12/2023 11:50,user3857Y@email.com,,Purchase in Mundo Tecno®️,rmrKwpzGX2x8cSsDeGwo1sOoI,67767984350,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13656989860,0,
28/11/2023 11:46,28/11/2023 11:46,16/12/2023 11:46,user5434C@email.com,CUIL 2706675,Purchase in Mundo Tecno®️,rOed1ZCRu8ZG9torzwOW5uZmf,67582118867,approved,accredited,regular_payment,7500,-307.5,0,0,0,7050,1,credit_card,0,,,,NONE,13653270337,0,
28/11/2023 11:40,28/11/2023 11:40,16/12/2023 11:40,user3169K@email.com,,Purchase in Mundo Tecno®️,r6w1IlEA7kxHnVHPp2j0NAJG7,67581717307,approved,accredited,regular_payment,29300,-1201.3,0,0,0,27981.5,1,debit_card,0,,,,NONE,13656692346,0,
28/11/2023 11:40,28/11/2023 11:40,16/12/2023 11:40,user2471K@email.com,CUIL 2710892,Purchase in Mundo Tecno®️,roLEze18oJHEI8a5HzElyxGyy,67767113720,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13653092523,0,
28/11/2023 11:34,28/11/2023 11:34,16/12/2023 11:34,user6690N@email.com,,Purchase in Mundo Tecno®️,rOLN1Glp5SOiahXbeTYTQ2KIj,67766892976,approved,accredited,regular_payment,25490,-1045.09,0,0,0,23833.15,1,credit_card,0,,,,NONE,13652914217,0,
28/11/2023 11:29,,,user7676Y@email.com,,Purchase in Mundo Tecno®️,rOTlcQTfT094t92TSC7nm00w1,67766658508,rejected,cc_rejected_high_risk,regular_payment,25000,0,0,0,0,0,1,credit_card,0,,,,NONE,13652811595,0,
28/11/2023 11:17,28/11/2023 11:17,16/12/2023 11:17,user2834F@email.com,,Purchase in Mundo Tecno®️,r91GiK805i4lNQPhyN7qZAhf0,67580335607,approved,accredited,regular_payment,19500,-799.5,0,0,0,18232.5,1,credit_card,0,,,,NONE,13652511233,0,
28/11/2023 11:12,28/11/2023 11:12,16/12/2023 11:12,user9407P@email.com,,Purchase in Mundo Tecno®️,rH4BC9v9JOpoXIomlqbrK6yJa,67765523130,approved,accredited,regular_payment,19500,-799.5,0,0,0,18232.5,1,credit_card,0,,,,NONE,13655940808,0,
28/11/2023 11:11,28/11/2023 11:11,16/12/2023 11:11,user6599K@email.com,CUIT 2705616,Purchase in Mundo Tecno®️,rRgDUVx6aIKKWSU9v9L3O8vTS,67579964293,approved,accredited,regular_payment,8075,-331.08,0,0,0,7550.12,1,debit_card,0,,,,NONE,13655915722,0,
28/11/2023 10:43,,,user6744Z@email.com,,Purchase in Mundo Tecno®️,rL6PkoX657RcXQhDmis8wfPnI,67578311979,cancelled,expired,regular_payment,9500,0,0,0,0,0,1,ticket,0,,,,NONE,13655205594,0,
28/11/2023 10:38,28/11/2023 10:38,16/12/2023 10:38,user3295R@email.com,,Purchase in Mundo Tecno®️,rFdpM5a6WZbqU1NSTTfWlcQyI,67578226585,approved,accredited,regular_payment,24900,-1020.9,0,0,0,23281.5,1,credit_card,0,,,,NONE,13651526709,0,
28/11/2023 10:28,28/11/2023 10:28,16/12/2023 10:28,user8796W@email.com,,Purchase in Mundo Tecno®️,rT5MvaG7wqo4jvK0y5nnczWrC,67763168944,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,credit_card,0,,,,NONE,13651262039,0,
28/11/2023 9:49,28/11/2023 9:49,16/12/2023 9:49,user2336F@email.com,,Purchase in Mundo Tecno®️,rySGS2oXWAaCKMbLdhITTXciI,67576022189,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13654015620,0,
28/11/2023 9:32,28/11/2023 9:32,16/12/2023 9:32,user4573E@email.com,CUIT 2327089,Purchase in Mundo Tecno®️,rtzEQqKOmIiAtc33xRbRxEyuC,67575183193,approved,accredited,regular_payment,63820,-2616.62,0,0,0,59671.7,1,credit_card,0,,,,NONE,13650082841,0,
28/11/2023 9:32,28/11/2023 9:32,16/12/2023 9:32,user1480K@email.com,,Purchase in Mundo Tecno®️,rcB1xPUhGN8oGhEyWBLFT62D0,67575183163,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,2,credit_card,0,,,,NONE,13653652662,0,
28/11/2023 9:25,28/11/2023 9:25,16/12/2023 9:25,user6942V@email.com,,Purchase in Mundo Tecno®️,rf0e57QmXnk0GcGSYWCrH9suq,67574827437,approved,accredited,regular_payment,12900,-528.9,0,0,0,11739,1,credit_card,0,,,,NONE,13653508174,0,
28/11/2023 9:24,28/11/2023 9:24,16/12/2023 9:24,user1762M@email.com,CUIT 2721380,Purchase in Mundo Tecno®️,r3uZnMpuR77whvmiqPrrTSWKV,67574755951,approved,accredited,regular_payment,10490,-430.09,0,0,0,9860.6,1,account_money,0,,,,NONE,13649922377,0,
28/11/2023 9:23,28/11/2023 9:23,16/12/2023 9:23,user5162D@email.com,,Purchase in Mundo Tecno®️,rxs0A8Lt9x9qRozJvapW9wIkV,67574700087,approved,accredited,regular_payment,25000,-1025,0,0,0,23375,1,credit_card,0,,,,NONE,13653486502,0,
28/11/2023 9:11,28/11/2023 9:11,16/12/2023 9:11,user3115P@email.com,,Purchase in Mundo Tecno®️,rfh641EDKc9szsCvmYbVZRLAx,67759663718,approved,accredited,regular_payment,19900,-815.9,0,0,0,19004.5,1,account_money,0,,,,NONE,13649680963,0,
28/11/2023 9:01,28/11/2023 9:01,16/12/2023 9:01,user1470F@email.com,,Purchase in Mundo Tecno®️,r5OP7FpphNS1lfP3B7tYhBhK5,67759296940,approved,accredited,regular_payment,17000,-697,0,0,0,15980,1,account_money,0,,,,NONE,13649487277,0,
28/11/2023 8:50,28/11/2023 8:50,16/12/2023 8:50,user8298B@email.com,,Purchase in Mundo Tecno®️,r5PEn2i2aC3i6agsvqYLtxs2y,67758990722,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,credit_card,0,,,,NONE,13652895890,0,
28/11/2023 8:46,,,user3930L@email.com,,Purchase in Mundo Tecno®️,rN1s8qAUWdGuOrzIDS7KaGWbH,67758882608,rejected,cc_rejected_insufficient_amount,regular_payment,12900,0,0,0,0,0,1,debit_card,0,,,,NONE,13649252351,0,
28/11/2023 8:46,,,user2167D@email.com,,Purchase in Mundo Tecno®️,rN1s8qAUWdGuOrzIDS7KaGWbH,67573309577,rejected,cc_rejected_insufficient_amount,regular_payment,12900,0,0,0,0,0,1,credit_card,0,,,,NONE,13649252351,0,
28/11/2023 8:43,28/11/2023 8:43,16/12/2023 8:43,user1085A@email.com,,Purchase in Mundo Tecno®️,rhW77m9jG7YYsPUBMvbhWfUyg,67573406105,approved,accredited,regular_payment,21990,-901.59,0,0,0,20560.65,1,credit_card,0,,,,NONE,13649216565,0,
28/11/2023 8:43,28/11/2023 8:43,16/12/2023 8:43,user4265Y@email.com,CUIT 2718186,Purchase in Mundo Tecno®️,reCSQwo8Dqxeqz3HGh57tjVjG,67573235585,approved,accredited,regular_payment,13500,-553.5,0,0,0,12217.5,1,debit_card,0,,,,NONE,13652799582,0,
28/11/2023 8:37,28/11/2023 8:37,16/12/2023 8:37,user3301C@email.com,,Purchase in Mundo Tecno®️,rHEVf8qUscMohSAKhe8izehD2,67758523010,approved,accredited,regular_payment,19500,-799.5,0,0,0,18622.5,1,account_money,0,,,,NONE,13652686542,0,
